match_id,round_num,round_winner,round_end_reason,round_duration,bomb_planted,bomb_site,ct_equipment_value,t_equipment_value,ct_players_alive_end,t_players_alive_end
3f532ec2aa57e7e1,4,ct,t_killed,49.265625,false,,29150,25200,4,0
3f532ec2aa57e7e1,5,ct,t_killed,64.171875,false,,30600,10450,5,0
3f532ec2aa57e7e1,6,ct,t_killed,47.59375,false,,31500,24900,4,0
3f532ec2aa57e7e1,7,t,ct_killed,58.117188,false,,31650,10500,0,5
3f532ec2aa57e7e1,8,ct,bomb_defused,73.21875,true,BombsiteA,29000,29400,2,0
3f532ec2aa57e7e1,9,ct,bomb_defused,49.179688,true,BombsiteA,29850,27150,2,0
3f532ec2aa57e7e1,10,t,ct_killed,82.16406,true,BombsiteA,31250,25200,0,3
3f532ec2aa57e7e1,11,t,bomb_exploded,49.492188,true,BombsiteB,25700,27450,0,0
3f532ec2aa57e7e1,12,t,ct_killed,84.203125,true,BombsiteA,13350,26600,0,2
3f532ec2aa57e7e1,13,t,ct_killed,136.11719,true,BombsiteA,4200,4550,0,4
346a4e3cf4344c2b,1,t,ct_killed,60.773438,true,BombsiteA,4200,4200,0,3
346a4e3cf4344c2b,2,t,ct_killed,54.546875,true,BombsiteA,1500,19300,0,4
346a4e3cf4344c2b,3,t,bomb_exploded,63.710938,true,BombsiteA,23850,22350,3,4
346a4e3cf4344c2b,4,t,bomb_exploded,65.46094,true,BombsiteB,16000,26750,2,5
346a4e3cf4344c2b,5,t,ct_killed,48.289062,false,,28400,26750,0,4
346a4e3cf4344c2b,6,t,bomb_exploded,70.02344,true,BombsiteB,26050,27850,2,3
346a4e3cf4344c2b,7,t,ct_killed,50.765625,true,BombsiteA,16650,27550,0,3
346a4e3cf4344c2b,8,t,ct_killed,73.171875,true,BombsiteA,28700,27550,0,2
346a4e3cf4344c2b,9,t,ct_killed,57.328125,true,BombsiteB,21550,27350,0,4
346a4e3cf4344c2b,10,t,ct_killed,50.140625,false,,8500,28250,0,4
346a4e3cf4344c2b,11,t,ct_killed,75.6875,true,BombsiteA,27500,28750,0,2
346a4e3cf4344c2b,12,t,ct_killed,53.804688,true,BombsiteA,19650,28150,0,3
346a4e3cf4344c2b,13,t,ct_killed,175.99219,true,BombsiteB,4550,4200,0,1
346a4e3cf4344c2b,14,t,bomb_exploded,60.203125,true,BombsiteB,12500,19950,2,3
346a4e3cf4344c2b,15,t,bomb_exploded,80.50781,true,BombsiteA,9750,23050,1,1
346a4e3cf4344c2b,16,ct,t_killed,41.601562,false,,28600,24900,0,0
86fce5b8b3fdb0c5,1,ct,t_killed,65.078125,false,,4550,4400,5,0
86fce5b8b3fdb0c5,2,ct,t_killed,44.414062,false,,21800,10200,3,0
86fce5b8b3fdb0c5,3,ct,t_killed,49.820312,false,,23700,2800,5,0
86fce5b8b3fdb0c5,4,ct,time_ran_out,67.5,false,,26500,24600,1,1
86fce5b8b3fdb0c5,5,ct,bomb_defused,55.859375,true,BombsiteA,29750,10000,2,0
86fce5b8b3fdb0c5,6,ct,t_killed,63.625,false,,30150,24400,4,0
86fce5b8b3fdb0c5,7,ct,t_killed,60.796875,false,,29850,21600,5,0
86fce5b8b3fdb0c5,8,t,bomb_exploded,85.60156,true,BombsiteB,30550,8050,2,5
86fce5b8b3fdb0c5,9,ct,t_killed,83.78125,false,,30100,28450,3,0
86fce5b8b3fdb0c5,10,ct,t_killed,49.695312,false,,30550,24350,3,0
86fce5b8b3fdb0c5,11,t,ct_killed,63.226562,true,BombsiteA,31350,10600,0,4
86fce5b8b3fdb0c5,12,ct,t_killed,52.03125,false,,32250,28550,4,0
86fce5b8b3fdb0c5,13,t,ct_killed,151.78125,true,BombsiteB,4200,4350,0,2
86fce5b8b3fdb0c5,14,t,ct_killed,68.91406,true,BombsiteA,11350,19000,0,1
86fce5b8b3fdb0c5,15,ct,time_ran_out,67.5,false,,16400,21700,3,1
86fce5b8b3fdb0c5,16,ct,t_killed,32.671875,false,,25050,11000,4,0
86fce5b8b3fdb0c5,17,ct,t_killed,58.453125,false,,30650,1000,5,0
86fce5b8b3fdb0c5,18,ct,t_killed,41.398438,false,,30650,22700,4,0
86fce5b8b3fdb0c5,19,ct,bomb_defused,59.351562,true,BombsiteA,30650,7550,4,1
86fce5b8b3fdb0c5,20,ct,t_killed,106.41406,false,,31300,27350,3,0
86fce5b8b3fdb0c5,21,ct,t_killed,45.398438,false,,30650,12200,2,0
86fce5b8b3fdb0c5,22,t,ct_killed,84.97656,true,BombsiteA,31550,25950,0,0
cd4ccd5c85d0ac3a,1,t,ct_killed,41.140625,true,BombsiteB,4300,4350,0,5
cd4ccd5c85d0ac3a,2,t,ct_killed,34.609375,true,BombsiteB,9850,18500,0,4
cd4ccd5c85d0ac3a,3,t,ct_killed,23.414062,false,,2850,21250,0,4
cd4ccd5c85d0ac3a,4,t,ct_killed,73.1875,true,BombsiteB,26600,24200,0,1
cd4ccd5c85d0ac3a,5,ct,time_ran_out,88.65625,false,,12200,27450,2,1
cd4ccd5c85d0ac3a,6,t,bomb_exploded,99.40625,true,BombsiteA,27650,27350,1,4
cd4ccd5c85d0ac3a,7,t,ct_killed,45.742188,true,BombsiteA,14250,27350,0,5
cd4ccd5c85d0ac3a,8,t,ct_killed,76.38281,true,BombsiteA,6150,27550,0,3
cd4ccd5c85d0ac3a,9,ct,t_killed,56.914062,false,,27550,27250,1,0
cd4ccd5c85d0ac3a,10,ct,t_killed,73.703125,false,,24150,27750,2,0
cd4ccd5c85d0ac3a,11,ct,t_killed,51.90625,false,,27000,23400,3,0
cd4ccd5c85d0ac3a,12,ct,t_killed,28.78125,false,,31650,14650,4,0
cd4ccd5c85d0ac3a,13,t,bomb_exploded,156.01562,true,BombsiteB,4300,4400,2,2
cd4ccd5c85d0ac3a,14,t,bomb_exploded,85.09375,true,BombsiteB,13900,20000,1,2
cd4ccd5c85d0ac3a,15,t,bomb_exploded,65.9375,true,BombsiteB,5800,23100,2,4
cd4ccd5c85d0ac3a,16,t,bomb_exploded,51.867188,true,BombsiteB,26150,24300,1,3
cd4ccd5c85d0ac3a,17,ct,t_killed,74.77344,false,,14150,27750,3,0
cd4ccd5c85d0ac3a,18,ct,t_killed,61.695312,false,,28700,26650,3,0
cd4ccd5c85d0ac3a,19,ct,t_killed,55.15625,false,,30050,5000,2,0
cd4ccd5c85d0ac3a,20,ct,t_killed,45.179688,false,,29850,21350,4,0
cd4ccd5c85d0ac3a,21,t,bomb_exploded,53.53125,true,BombsiteA,30050,7950,3,2
cd4ccd5c85d0ac3a,22,ct,t_killed,44.289062,false,,30350,27100,3,0
cd4ccd5c85d0ac3a,23,t,bomb_exploded,62.78125,true,BombsiteB,30150,16250,1,2
cd4ccd5c85d0ac3a,24,ct,t_killed,57.539062,false,,31900,25000,0,0
10c52d0da17cf5bb,1,ct,t_killed,53.75,false,,4200,4700,5,0
10c52d0da17cf5bb,2,t,ct_killed,56.640625,true,BombsiteB,21350,2000,0,1
10c52d0da17cf5bb,3,ct,t_killed,51.835938,false,,9250,26000,1,0
10c52d0da17cf5bb,4,ct,t_killed,28.421875,false,,22800,12400,2,0
10c52d0da17cf5bb,5,ct,bomb_defused,42.015625,true,BombsiteB,23950,1500,2,0
10c52d0da17cf5bb,6,ct,t_killed,54.335938,false,,27900,25400,4,0
10c52d0da17cf5bb,7,ct,t_killed,61.0,false,,29650,7100,2,0
10c52d0da17cf5bb,8,ct,t_killed,81.85156,false,,31350,26850,3,0
10c52d0da17cf5bb,9,t,ct_killed,34.789062,true,BombsiteB,29550,10400,0,2
10c52d0da17cf5bb,10,t,bomb_exploded,58.984375,true,BombsiteB,28550,28250,2,5
10c52d0da17cf5bb,11,ct,t_killed,64.6875,false,,22200,28250,1,0
10c52d0da17cf5bb,12,ct,t_killed,25.789062,false,,25600,27750,3,0
10c52d0da17cf5bb,13,t,ct_killed,150.27344,true,BombsiteA,4300,4350,0,3
10c52d0da17cf5bb,14,t,ct_killed,44.609375,true,BombsiteB,2300,19800,0,2
10c52d0da17cf5bb,15,t,bomb_exploded,76.63281,true,BombsiteB,24100,23600,3,4
10c52d0da17cf5bb,16,ct,time_ran_out,85.69531,false,,25550,26550,5,3
10c52d0da17cf5bb,17,t,ct_killed,43.140625,true,BombsiteB,26850,24950,0,0
66f4c43fd5f403dd,1,t,bomb_exploded,61.351562,true,BombsiteB,4700,4450,1,3
66f4c43fd5f403dd,2,t,bomb_exploded,80.07031,true,BombsiteA,11800,19200,1,3
66f4c43fd5f403dd,3,t,ct_killed,81.890625,true,BombsiteA,3850,21950,0,3
66f4c43fd5f403dd,4,ct,bomb_defused,75.078125,true,BombsiteA,26650,24500,1,0
66f4c43fd5f403dd,5,t,bomb_exploded,85.16406,true,BombsiteA,25400,23800,2,4
66f4c43fd5f403dd,6,ct,time_ran_out,84.3125,false,,10500,27450,2,1
66f4c43fd5f403dd,7,ct,bomb_defused,68.52344,true,BombsiteA,27750,23250,3,0
66f4c43fd5f403dd,8,ct,t_killed,48.828125,false,,29950,2750,4,0
66f4c43fd5f403dd,9,ct,time_ran_out,67.5,false,,30550,25000,5,3
66f4c43fd5f403dd,10,ct,t_killed,61.3125,false,,31450,18050,4,0
66f4c43fd5f403dd,11,t,ct_killed,44.914062,true,BombsiteA,31550,11250,0,1
66f4c43fd5f403dd,12,t,ct_killed,41.984375,true,BombsiteB,32150,27450,0,3
66f4c43fd5f403dd,13,t,bomb_exploded,162.35156,true,BombsiteA,4350,5350,4,0
66f4c43fd5f403dd,14,t,bomb_exploded,68.42969,true,BombsiteA,12400,18900,1,3
66f4c43fd5f403dd,15,t,ct_killed,70.21875,true,BombsiteB,4550,22650,0,4
66f4c43fd5f403dd,16,t,ct_killed,72.875,true,BombsiteB,26450,24300,0,2
66f4c43fd5f403dd,17,ct,bomb_defused,62.9375,true,BombsiteA,10650,25700,1,0
66f4c43fd5f403dd,18,t,bomb_exploded,78.35156,true,BombsiteB,29100,27250,1,4
66f4c43fd5f403dd,19,t,ct_killed,53.375,false,,11100,27550,0,2
66f4c43fd5f403dd,20,ct,t_killed,74.046875,false,,28150,28050,4,0
66f4c43fd5f403dd,21,t,ct_killed,67.00781,true,BombsiteB,28950,22200,0,0
7943b6005514d103,1,t,bomb_exploded,58.132812,true,BombsiteA,4250,4200,2,5
7943b6005514d103,2,t,bomb_exploded,53.648438,true,BombsiteB,11800,22100,2,4
7943b6005514d103,3,t,bomb_exploded,79.64844,true,BombsiteB,8500,24900,2,3
7943b6005514d103,4,t,ct_killed,28.234375,false,,28200,24600,0,4
7943b6005514d103,5,ct,bomb_defused,91.6875,true,BombsiteA,24250,25800,4,0
7943b6005514d103,6,ct,time_ran_out,86.421875,false,,28200,27350,3,1
7943b6005514d103,7,ct,bomb_defused,52.523438,true,BombsiteB,29250,12450,3,0
7943b6005514d103,8,ct,t_killed,53.40625,false,,29800,25000,3,0
7943b6005514d103,9,t,ct_killed,56.710938,true,BombsiteA,30250,7350,0,2
7943b6005514d103,10,t,ct_killed,60.835938,true,BombsiteA,28900,27650,0,3
7943b6005514d103,11,t,bomb_exploded,80.77344,true,BombsiteB,6400,28050,3,5
7943b6005514d103,12,t,ct_killed,32.53125,true,BombsiteB,25450,28050,0,2
7943b6005514d103,13,t,ct_killed,145.0625,false,,4250,4350,0,1
7943b6005514d103,14,t,ct_killed,60.03125,false,,3000,19050,0,2
7943b6005514d103,15,t,ct_killed,63.992188,true,BombsiteA,23800,23500,0,3
7943b6005514d103,16,t,bomb_exploded,85.1875,true,BombsiteA,4900,25800,2,4
7943b6005514d103,17,ct,bomb_defused,55.414062,true,BombsiteB,29900,25600,1,0
7943b6005514d103,18,t,ct_killed,48.554688,true,BombsiteB,28100,27250,0,3
7943b6005514d103,19,ct,time_ran_out,67.5,false,,8100,27450,4,1
7943b6005514d103,20,ct,bomb_defused,87.41406,true,BombsiteA,27900,20500,1,0
7943b6005514d103,21,ct,t_killed,47.96875,false,,30550,14200,4,0
7943b6005514d103,22,t,ct_killed,75.92969,true,BombsiteB,30550,13350,0,2
7943b6005514d103,23,t,ct_killed,89.53906,true,BombsiteB,27700,23950,0,2
7943b6005514d103,24,t,bomb_exploded,54.492188,true,BombsiteA,14400,27450,0,0
7943b6005514d103,25,ct,t_killed,38.226562,false,,29700,27450,3,0
7943b6005514d103,26,ct,t_killed,61.390625,false,,30750,27450,3,0
7943b6005514d103,27,ct,bomb_defused,43.601562,true,BombsiteB,31550,24900,2,0
7943b6005514d103,28,ct,bomb_defused,96.83594,true,BombsiteB,30600,27550,2,0
7943b6005514d103,29,ct,t_killed,85.35156,false,,30850,27650,3,0
7943b6005514d103,30,t,ct_killed,61.65625,true,BombsiteB,30950,23100,0,0
69f829b5763ce40a,1,t,ct_killed,44.960938,false,,28600,27750,0,1
69f829b5763ce40a,2,t,ct_killed,44.960938,true,BombsiteB,22050,27850,0,4
69f829b5763ce40a,3,t,ct_killed,43.953125,false,,8150,27950,0,4
69f829b5763ce40a,4,t,bomb_exploded,80.07031,true,BombsiteB,28050,28050,1,4
69f829b5763ce40a,5,t,ct_killed,44.742188,true,BombsiteB,18350,27650,0,2
69f829b5763ce40a,6,ct,t_killed,48.554688,false,,22850,27750,2,0
69f829b5763ce40a,7,t,ct_killed,52.585938,true,BombsiteB,30400,28050,0,1
69f829b5763ce40a,8,t,ct_killed,121.36719,true,BombsiteA,5050,4250,0,2
69f829b5763ce40a,9,t,bomb_exploded,62.34375,true,BombsiteA,12100,18700,2,5
69f829b5763ce40a,10,t,bomb_exploded,54.984375,true,BombsiteB,6200,20900,1,3
69f829b5763ce40a,11,t,bomb_exploded,42.210938,true,BombsiteB,28400,22450,3,4
69f829b5763ce40a,12,t,ct_killed,40.929688,false,,28900,26950,0,2
69f829b5763ce40a,13,t,bomb_exploded,88.91406,true,BombsiteA,25650,27650,1,0
69f829b5763ce40a,14,t,bomb_exploded,72.53125,true,BombsiteB,12800,27750,3,4
69f829b5763ce40a,15,t,ct_killed,60.28125,true,BombsiteB,29400,27750,0,4
69f829b5763ce40a,16,ct,t_killed,76.00781,false,,25950,27850,2,0
69f829b5763ce40a,17,ct,bomb_defused,72.03125,true,BombsiteA,28500,27450,0,0
c0793dda3a6f7edb,1,t,ct_killed,98.015625,true,BombsiteB,4200,5050,0,2
c0793dda3a6f7edb,2,t,ct_killed,56.4375,false,,2200,17400,0,3
c0793dda3a6f7edb,3,t,bomb_exploded,55.28125,true,BombsiteB,23900,23100,3,4
c0793dda3a6f7edb,4,t,ct_killed,55.289062,true,BombsiteB,26150,26100,0,2
c0793dda3a6f7edb,5,t,ct_killed,64.88281,true,BombsiteA,10550,25400,0,3
373123fbf70dee1a,1,ct,t_killed,29.539062,false,,4450,4700,3,0
373123fbf70dee1a,2,ct,t_killed,19.679688,false,,21800,9600,5,0
373123fbf70dee1a,3,ct,t_killed,54.125,false,,23100,3000,3,0
373123fbf70dee1a,4,t,bomb_exploded,69.85156,true,BombsiteA,27850,25000,1,2
373123fbf70dee1a,5,t,ct_killed,68.72656,true,BombsiteA,29750,26050,0,1
373123fbf70dee1a,6,t,ct_killed,57.429688,false,,4100,27150,0,2
373123fbf70dee1a,7,ct,bomb_defused,65.30469,true,BombsiteA,25800,26450,2,0
373123fbf70dee1a,8,ct,t_killed,21.6875,false,,28750,2800,4,0
373123fbf70dee1a,9,t,bomb_exploded,42.757812,true,BombsiteB,29450,20450,1,4
373123fbf70dee1a,10,ct,t_killed,45.429688,false,,25750,27550,3,0
373123fbf70dee1a,11,ct,t_killed,67.16406,false,,29000,20450,1,0
373123fbf70dee1a,12,ct,t_killed,27.375,false,,29200,10700,4,0
373123fbf70dee1a,13,t,ct_killed,146.96875,false,,4850,4800,0,1
373123fbf70dee1a,14,t,ct_killed,69.16406,true,BombsiteB,1800,19000,0,5
373123fbf70dee1a,15,ct,t_killed,67.234375,false,,23100,20800,3,0
373123fbf70dee1a,16,t,bomb_exploded,67.265625,true,BombsiteA,26850,22500,2,3
373123fbf70dee1a,17,ct,t_killed,65.125,false,,23450,25700,1,0
373123fbf70dee1a,18,t,ct_killed,78.52344,true,BombsiteB,25400,14800,0,3
373123fbf70dee1a,19,ct,t_killed,51.171875,false,,9050,24950,1,0
373123fbf70dee1a,20,t,ct_killed,41.335938,true,BombsiteA,22700,11350,0,0
ae1c966718dc489f,1,t,bomb_exploded,47.242188,true,BombsiteA,4350,4250,1,0
ae1c966718dc489f,2,ct,time_ran_out,67.5,false,,11550,19900,1,2
ae1c966718dc489f,3,ct,t_killed,57.421875,false,,20950,19300,3,0
ae1c966718dc489f,4,ct,t_killed,50.539062,false,,27150,1900,4,0
ae1c966718dc489f,5,ct,t_killed,59.578125,false,,30650,22300,2,0
ae1c966718dc489f,6,ct,t_killed,31.34375,false,,30350,6100,3,0
ae1c966718dc489f,7,ct,t_killed,45.40625,false,,31750,26850,5,0
ae1c966718dc489f,8,ct,bomb_defused,52.804688,true,BombsiteB,30650,10450,3,1
ae1c966718dc489f,9,t,bomb_exploded,78.92969,true,BombsiteB,32900,27150,1,3
ae1c966718dc489f,10,ct,t_killed,31.570312,false,,30950,27450,4,0
ae1c966718dc489f,11,ct,t_killed,77.19531,false,,31050,24250,4,0
ae1c966718dc489f,12,ct,t_killed,38.773438,false,,31550,17550,4,0
ae1c966718dc489f,13,t,ct_killed,136.39844,true,BombsiteB,4750,4800,0,5
ae1c966718dc489f,14,ct,t_killed,59.945312,false,,10300,20000,2,0
ae1c966718dc489f,15,ct,bomb_defused,33.132812,true,BombsiteA,24150,8150,3,0
ae1c966718dc489f,16,ct,t_killed,51.648438,false,,31250,1800,3,0
ae1c966718dc489f,17,t,ct_killed,60.046875,true,BombsiteA,30750,24600,0,2
ae1c966718dc489f,18,t,ct_killed,69.328125,true,BombsiteB,23150,24200,0,0
567fd423c733ccdf,1,t,ct_killed,76.50781,true,BombsiteA,26700,20900,0,2
567fd423c733ccdf,2,t,bomb_exploded,91.03125,true,BombsiteA,8100,21650,0,0
567fd423c733ccdf,3,t,ct_killed,68.03125,true,BombsiteA,21950,23000,0,1
567fd423c733ccdf,4,t,ct_killed,31.820312,false,,9950,23700,0,5
567fd423c733ccdf,5,ct,bomb_defused,83.63281,true,BombsiteB,25350,24900,2,1
567fd423c733ccdf,6,ct,time_ran_out,67.5,false,,23850,24500,5,1
567fd423c733ccdf,7,ct,bomb_defused,80.6875,true,BombsiteA,28800,15950,1,0
567fd423c733ccdf,8,t,ct_killed,148.80469,true,BombsiteB,4200,4450,0,4
567fd423c733ccdf,9,t,bomb_exploded,83.57031,true,BombsiteB,10700,19900,1,4
567fd423c733ccdf,10,t,ct_killed,49.960938,true,BombsiteA,4050,22400,0,2
567fd423c733ccdf,11,ct,bomb_defused,77.44531,true,BombsiteB,27650,27650,2,1
567fd423c733ccdf,12,ct,time_ran_out,67.5,false,,26200,22550,4,1
567fd423c733ccdf,13,t,bomb_exploded,62.632812,true,BombsiteA,29900,12000,2,3
567fd423c733ccdf,14,ct,t_killed,77.55469,false,,30100,25300,3,0
567fd423c733ccdf,15,ct,t_killed,59.03125,false,,30300,8450,3,0
567fd423c733ccdf,16,ct,t_killed,38.992188,false,,30550,17700,4,0
567fd423c733ccdf,17,ct,bomb_defused,68.14844,true,BombsiteB,31050,12100,0,0
de40167fa901b43c,1,t,ct_killed,65.02344,true,BombsiteB,4700,4950,0,5
de40167fa901b43c,2,t,ct_killed,62.476562,true,BombsiteA,8900,19850,0,4
de40167fa901b43c,3,t,ct_killed,116.11719,false,,4050,20700,0,3
de40167fa901b43c,4,ct,t_killed,50.179688,false,,26600,22850,2,0
de40167fa901b43c,5,ct,bomb_defused,63.210938,true,BombsiteA,27650,20850,1,0
a0cdd100c76f79ce,1,t,ct_killed,30.09375,true,BombsiteA,4650,4250,0,4
a0cdd100c76f79ce,2,t,ct_killed,68.16406,true,BombsiteA,10000,18800,0,1
a0cdd100c76f79ce,3,t,ct_killed,55.203125,true,BombsiteA,15900,20050,0,5
a0cdd100c76f79ce,4,t,ct_killed,54.9375,true,BombsiteB,5750,22450,0,5
a0cdd100c76f79ce,5,ct,time_ran_out,84.609375,false,,26950,22550,5,1
a0cdd100c76f79ce,6,t,bomb_exploded,77.55469,true,BombsiteA,28800,26550,3,4
a0cdd100c76f79ce,7,t,bomb_exploded,70.72656,true,BombsiteB,28150,27450,3,5
a0cdd100c76f79ce,8,t,bomb_exploded,83.86719,true,BombsiteB,29000,27550,1,2
a0cdd100c76f79ce,9,t,ct_killed,41.46875,true,BombsiteB,29350,27450,0,3
a0cdd100c76f79ce,10,ct,t_killed,79.47656,false,,28100,27350,3,0
a0cdd100c76f79ce,11,ct,bomb_defused,85.19531,true,BombsiteA,29900,27650,1,0
a0cdd100c76f79ce,12,ct,t_killed,58.320312,false,,31050,27950,2,0
a0cdd100c76f79ce,13,ct,t_killed,112.84375,false,,5050,4350,4,0
a0cdd100c76f79ce,14,ct,t_killed,42.085938,false,,22300,1100,5,0
a0cdd100c76f79ce,15,t,bomb_exploded,74.24219,true,BombsiteA,28000,22800,2,5
a0cdd100c76f79ce,16,t,bomb_exploded,81.89844,true,BombsiteB,26900,25200,3,3
a0cdd100c76f79ce,17,t,bomb_exploded,63.84375,true,BombsiteA,24650,27250,2,3
a0cdd100c76f79ce,18,t,ct_killed,42.5625,true,BombsiteA,15800,27250,0,2
a0cdd100c76f79ce,19,ct,t_killed,72.55469,false,,26450,27950,4,0
a0cdd100c76f79ce,20,ct,t_killed,60.007812,false,,28600,26950,4,0
a0cdd100c76f79ce,21,t,bomb_exploded,69.265625,true,BombsiteB,30050,13650,2,0
a0cdd100c76f79ce,22,ct,bomb_defused,41.390625,true,BombsiteA,29650,19200,0,0
f0a143adeb3bf9d8,1,ct,time_ran_out,83.57031,false,,28900,25200,1,2
f0a143adeb3bf9d8,2,ct,bomb_defused,73.9375,true,BombsiteA,26100,27150,3,0
f0a143adeb3bf9d8,3,t,bomb_exploded,81.53125,true,BombsiteB,28000,21650,2,3
f0a143adeb3bf9d8,4,ct,bomb_defused,94.21094,true,BombsiteB,25400,23950,1,0
f0a143adeb3bf9d8,5,ct,t_killed,82.83594,false,,24500,23100,3,0
f0a143adeb3bf9d8,6,ct,t_killed,53.8125,false,,27000,9700,2,0
f0a143adeb3bf9d8,7,ct,t_killed,29.84375,false,,28900,24900,2,0
f0a143adeb3bf9d8,8,ct,bomb_defused,46.484375,true,BombsiteA,31350,19750,2,0
f0a143adeb3bf9d8,9,ct,t_killed,139.85156,false,,4200,4550,2,0
f0a143adeb3bf9d8,10,ct,t_killed,53.265625,false,,21100,1300,4,0
f0a143adeb3bf9d8,11,ct,time_ran_out,67.5,false,,25250,23100,3,1
f0a143adeb3bf9d8,12,t,ct_killed,69.39844,true,BombsiteB,27600,8450,0,3
f0a143adeb3bf9d8,13,t,ct_killed,94.88281,true,BombsiteA,21100,26500,0,3
f0a143adeb3bf9d8,14,ct,t_killed,50.640625,false,,11700,28050,3,0
f0a143adeb3bf9d8,15,ct,t_killed,85.36719,false,,23950,23350,3,0
f0a143adeb3bf9d8,16,ct,t_killed,46.429688,false,,26700,2200,2,0
f0a143adeb3bf9d8,17,t,ct_killed,88.9375,true,BombsiteA,28700,25850,0,0
8204e0c4e39ff0a9,1,ct,t_killed,37.015625,false,,4200,4250,1,0
8204e0c4e39ff0a9,2,ct,t_killed,40.359375,false,,19450,11100,3,0
8204e0c4e39ff0a9,3,ct,t_killed,45.421875,false,,23850,3200,4,0
8204e0c4e39ff0a9,4,t,bomb_exploded,80.3125,true,BombsiteB,28250,24600,2,4
ed7ceb6559be97ed,1,t,ct_killed,29.710938,true,BombsiteA,5050,4250,0,4
ed7ceb6559be97ed,2,t,ct_killed,36.039062,true,BombsiteA,1500,19100,0,5
ed7ceb6559be97ed,3,t,ct_killed,54.75,true,BombsiteB,22200,21600,0,4
ed7ceb6559be97ed,4,t,ct_killed,49.351562,false,,6550,25100,0,3
ed7ceb6559be97ed,5,ct,t_killed,57.203125,false,,28000,28050,3,0
ed7ceb6559be97ed,6,ct,bomb_defused,69.484375,true,BombsiteA,29400,26750,2,0
ed7ceb6559be97ed,7,t,ct_killed,66.63281,true,BombsiteB,30150,22400,0,2
ed7ceb6559be97ed,8,t,bomb_exploded,80.34375,true,BombsiteA,23200,25950,1,3
ed7ceb6559be97ed,9,t,ct_killed,38.648438,true,BombsiteA,9600,27150,0,3
ed7ceb6559be97ed,10,t,ct_killed,57.265625,false,,28150,27750,0,1
ed7ceb6559be97ed,11,t,ct_killed,56.015625,true,BombsiteA,18300,27750,0,4
ed7ceb6559be97ed,12,ct,t_killed,59.75,false,,22200,27850,3,0
ed7ceb6559be97ed,13,t,ct_killed,140.71094,false,,4850,5150,0,2
ed7ceb6559be97ed,14,t,bomb_exploded,45.859375,true,BombsiteA,10300,19400,2,5
ed7ceb6559be97ed,15,ct,bomb_defused,48.5625,true,BombsiteA,6450,22700,1,4
ed7ceb6559be97ed,16,ct,bomb_defused,69.34375,true,BombsiteA,29450,25850,3,0
ed7ceb6559be97ed,17,t,bomb_exploded,64.83594,true,BombsiteB,29650,27250,2,1
ed7ceb6559be97ed,18,ct,bomb_defused,89.91406,true,BombsiteB,28050,25850,1,0
ed7ceb6559be97ed,19,ct,t_killed,52.210938,false,,26050,14100,0,0
f2cd2566ed3db0f4,1,t,ct_killed,78.86719,true,BombsiteA,4200,4350,0,2
f2cd2566ed3db0f4,2,ct,t_killed,58.203125,false,,12250,19900,3,0
f2cd2566ed3db0f4,3,ct,t_killed,57.03125,false,,23750,7300,4,0
f2cd2566ed3db0f4,4,ct,t_killed,55.421875,false,,29100,1000,2,0
f2cd2566ed3db0f4,5,t,bomb_exploded,67.375,true,BombsiteB,29850,23800,2,3
f2cd2566ed3db0f4,6,ct,time_ran_out,67.5,false,,26850,25600,3,3
f2cd2566ed3db0f4,7,t,ct_killed,90.53906,true,BombsiteB,29850,21800,0,2
f2cd2566ed3db0f4,8,t,ct_killed,26.375,false,,15400,26000,0,0
76563ec732b6e071,1,t,ct_killed,41.164062,true,BombsiteA,4200,4700,0,3
76563ec732b6e071,2,t,bomb_exploded,44.007812,true,BombsiteB,1500,21050,2,3
76563ec732b6e071,3,ct,t_killed,42.757812,false,,25100,25400,5,0
76563ec732b6e071,4,ct,t_killed,45.359375,false,,27650,13400,1,0
76563ec732b6e071,5,ct,t_killed,61.0,false,,27100,1500,2,0
76563ec732b6e071,6,ct,t_killed,58.398438,false,,29750,24000,3,0
76563ec732b6e071,7,t,bomb_exploded,57.367188,true,BombsiteA,29250,5350,1,3
76563ec732b6e071,8,ct,t_killed,82.17969,false,,27050,28350,2,0
76563ec732b6e071,9,ct,t_killed,85.21875,false,,28000,25450,2,0
76563ec732b6e071,10,ct,t_killed,63.3125,false,,27700,6350,5,0
76563ec732b6e071,11,ct,t_killed,51.132812,false,,29950,26550,3,0
76563ec732b6e071,12,ct,t_killed,65.24219,false,,31550,19600,1,0
7f7c2042ff8c4fde,1,ct,t_killed,36.109375,false,,4650,4200,4,0
7f7c2042ff8c4fde,2,ct,bomb_defused,67.671875,true,BombsiteB,19650,1600,1,0
7f7c2042ff8c4fde,3,t,ct_killed,80.671875,true,BombsiteA,26900,25100,0,2
7f7c2042ff8c4fde,4,t,ct_killed,54.476562,false,,9800,26250,0,2
7f7c2042ff8c4fde,5,t,ct_killed,42.40625,true,BombsiteA,2150,25700,0,4
7f7c2042ff8c4fde,6,ct,t_killed,60.289062,false,,26150,25000,4,0
7f7c2042ff8c4fde,7,t,bomb_exploded,66.734375,true,BombsiteA,28400,12150,1,5
7f7c2042ff8c4fde,8,t,bomb_exploded,90.28125,true,BombsiteB,21450,28050,1,3
7f7c2042ff8c4fde,9,t,ct_killed,31.257812,true,BombsiteB,9950,27850,0,3
